Netherlands_index,z_index_index,ATC_match,best_z_index_index
138,54116,True,60070
138,71787,True,60070
138,74363,True,60070
139,3349,True,53627
139,3350,True,53627
139,15766,True,53627
140,1319,True,3492
140,2634,True,3492
141,6868,True,134341
141,6899,True,134341
141,32286,True,134341
141,32289,True,134341
141,47788,True,134341
142,598,True,123323
142,599,True,123323
142,23980,True,123323
142,24470,True,123323
142,30661,True,123323
142,30797,True,123323
142,52226,True,123323
142,69852,True,123323
143,12145,True,90778
144,1501,True,82449
144,5759,True,82449
144,7315,True,82449
145,424,True,17809
145,709,True,17809
145,1862,True,17809
145,1864,True,17809
145,3740,True,17809
145,4498,True,17809
145,4500,True,17809
145,4502,True,17809
145,4504,True,17809
145,5753,True,17809
146,2415,True,44369
146,3553,True,44369
146,4112,True,44369
146,4692,True,44369
146,4693,True,44369
146,5735,True,44369
146,24739,True,44369
147,8507,True,83909
147,8538,True,83909
147,8569,True,83909
147,8600,True,83909
147,23499,True,83909
147,27421,True,83909
147,27452,True,83909
148,11336,True,100145
148,18074,True,100145
148,18077,True,100145
148,24269,True,100145
148,54374,True,100145
149,218,True,16705
149,20122,True,16705
150,913,True,39411
150,3148,True,39411
150,7327,True,39411
150,45526,True,39411
150,48531,True,39411
150,58681,True,39411
150,58682,True,39411
150,64301,True,39411
150,64302,True,39411
151,2620,True,23698
151,2621,True,23698
151,2622,True,23698
151,6396,True,23698
151,7332,True,23698
151,46624,True,23698
152,110,True,27448
152,474,True,27448
152,495,True,27448
153,3523,True,
153,3524,True,
153,3798,True,
153,4740,True,
153,4741,True,
153,4742,True,
153,42772,True,
153,42775,True,
153,69851,True,
154,274,True,145378
154,276,True,145378
154,41471,True,145378
156,17393,True,214558
156,30594,True,214558
156,49395,True,214558
157,5087,True,122416
157,5430,True,122416
157,29588,True,122416
158,14469,True,98361
158,14470,True,98361
158,20747,True,98361
158,63436,True,98361
158,63467,True,98361
158,63468,True,98361
158,63469,True,98361
158,63470,True,98361
158,63471,True,98361
159,997,True,145912
159,999,True,145912
159,3714,True,145912
159,19815,True,145912
159,20259,True,145912
159,22176,True,145912
159,22178,True,145912
159,24781,True,145912
159,25882,True,145912
159,30195,True,145912
159,30197,True,145912
159,37045,True,145912
159,37047,True,145912
159,37072,True,145912
159,37576,True,145912
159,40558,True,145912
159,65949,True,145912
159,68455,True,145912
159,70734,True,145912
160,1479,True,98612
160,1480,True,98612
160,1481,True,98612
160,17558,True,98612
160,17559,True,98612
160,18544,True,98612
161,24382,True,213543
161,58605,True,213543
162,259,True,23469
162,260,True,23469
162,265,True,23469
162,278,True,23469
162,520,True,23469
162,527,True,23469
162,612,True,23469
162,995,True,23469
162,1720,True,23469
162,3424,True,23469
162,3425,True,23469
162,3887,True,23469
162,11473,True,23469
162,11474,True,23469
162,11475,True,23469
162,29720,True,23469
162,29850,True,23469
162,29851,True,23469
162,29852,True,23469
162,29853,True,23469
162,29854,True,23469
162,29855,True,23469
162,29856,True,23469
162,29857,True,23469
162,29858,True,23469
162,29859,True,23469
162,29860,True,23469
162,34218,True,23469
162,45888,True,23469
162,48084,True,23469
162,49517,True,23469
163,2629,True,41939
163,3827,True,41939
163,4534,True,41939
163,11847,True,41939
163,12480,True,41939
163,21439,True,41939
164,3515,True,52566
164,4577,True,52566
164,6649,True,52566
165,2629,True,105511
165,3827,True,105511
165,4534,True,105511
165,11847,True,105511
165,12480,True,105511
165,21439,True,105511
166,1599,True,47724
167,6345,True,67822
167,6347,True,67822
167,6348,True,67822
167,6572,True,67822
167,11097,True,67822
168,3735,True,67369
168,3736,True,67369
168,13833,True,67369
168,65456,True,67369
168,65945,True,67369
169,13440,True,117889
169,13441,True,117889
169,22447,True,117889
169,24431,True,117889
169,24432,True,117889
169,39464,True,117889
169,39465,True,117889
170,1327,True,92398
170,1328,True,92398
170,1329,True,92398
170,2741,True,92398
170,10699,True,92398
170,10701,True,92398
170,11659,True,92398
170,17661,True,92398
170,19154,True,92398
170,20962,True,92398
170,24303,True,92398
170,25027,True,92398
170,25028,True,92398
170,25029,True,92398
170,43427,True,92398
170,47224,True,92398
170,47794,True,92398
170,50520,True,92398
170,51554,True,92398
170,62819,True,92398
170,62853,True,92398
170,63280,True,92398
171,36986,True,146773
171,36995,True,146773
171,44433,True,146773
172,1845,True,60062
172,1846,True,60062
172,1847,True,60062
172,17821,True,60062
172,17822,True,60062
172,20807,True,60062
172,22190,True,60062
172,28032,True,60062
172,54111,True,60062
172,54112,True,60062
172,54113,True,60062
172,54114,True,60062
172,54115,True,60062
172,54116,True,60062
172,71787,True,60062
172,74363,True,60062
173,248,True,18384
173,515,True,18384
173,5178,True,18384
173,21868,True,18384
173,21869,True,18384
173,25271,True,18384
173,42047,True,18384
173,58347,True,18384
174,23039,True,3719
174,23040,True,3719
174,23041,True,3719
174,23042,True,3719
175,598,True,123323
175,599,True,123323
175,23980,True,123323
175,24470,True,123323
175,30661,True,123323
175,30797,True,123323
175,52226,True,123323
175,69852,True,123323
176,6621,True,40363
177,8821,True,86258
177,8822,True,86258
178,9616,True,106380
178,30663,True,106380
178,30664,True,106380
178,36231,True,106380
178,37131,True,106380
178,67983,True,106380
179,13556,True,101001
180,1352,True,45748
180,1353,True,45748
180,1354,True,45748
180,28272,True,45748
180,46404,True,45748
180,64760,True,45748
181,3801,True,44431
181,4899,True,44431
181,5860,True,44431
181,5861,True,44431
181,6426,True,44431
182,3814,True,50180
182,5130,True,50180
182,5131,True,50180
182,5132,True,50180
183,7303,True,39640
183,26754,True,39640
183,40025,True,39640
184,3217,True,60232
184,54578,True,60232
185,708,True,35475
185,991,True,35475
185,3644,True,35475
185,3646,True,35475
185,4200,True,35475
185,4201,True,35475
185,4202,True,35475
185,6607,True,35475
185,45481,True,35475
185,45482,True,35475
185,46669,True,35475
186,248,True,77771
186,515,True,77771
186,5178,True,77771
186,21868,True,77771
186,21869,True,77771
186,25271,True,77771
186,42047,True,77771
186,58347,True,77771
187,36986,True,146773
187,36995,True,146773
187,44433,True,146773
188,252,True,
188,47113,True,
188,74165,True,
189,10442,True,39349
189,10443,True,39349
189,10444,True,39349
189,10445,True,39349
189,11848,True,39349
189,24025,True,39349
189,25366,True,39349
189,26017,True,39349
189,33456,True,39349
189,35328,True,39349
189,36212,True,39349
189,44185,True,39349
189,51904,True,39349
189,51907,True,39349
189,74371,True,39349
190,49994,True,90883
190,72231,True,90883
191,8307,True,74934
191,25362,True,74934
192,8330,True,98213
192,8331,True,98213
192,8332,True,98213
192,8333,True,98213
192,15862,True,98213
192,15863,True,98213
192,15864,True,98213
192,17568,True,98213
192,17570,True,98213
192,17572,True,98213
192,17573,True,98213
192,17574,True,98213
192,17575,True,98213
192,23077,True,98213
192,23078,True,98213
192,27414,True,98213
192,27415,True,98213
192,29552,True,98213
192,36724,True,98213
192,36725,True,98213
192,36726,True,98213
192,39511,True,98213
192,39512,True,98213
192,39513,True,98213
192,39744,True,98213
192,42631,True,98213
192,67230,True,98213
192,67231,True,98213
192,67232,True,98213
192,67233,True,98213
192,67234,True,98213
192,67235,True,98213
192,68985,True,98213
192,68986,True,98213
192,68987,True,98213
193,252,True,135100
193,47113,True,135100
193,74165,True,135100
194,15007,True,91448
194,15044,True,91448
194,15081,True,91448
194,18261,True,91448
194,19352,True,91448
194,19389,True,91448
194,19426,True,91448
194,19463,True,91448
194,37337,True,91448
194,37338,True,91448
194,37339,True,91448
195,264,True,16942
196,2149,True,51063
196,2151,True,51063
196,2153,True,51063
196,5994,True,51063
196,16545,True,51063
196,18872,True,51063
196,19153,True,51063
196,32037,True,51063
196,67054,True,51063
196,67058,True,51063
197,975,True,11037
197,1061,True,11037
197,1431,True,11037
197,1432,True,11037
197,1439,True,11037
197,1446,True,11037
197,2445,True,11037
197,6107,True,11037
197,6108,True,11037
197,6223,True,11037
197,6224,True,11037
197,6225,True,11037
197,6863,True,11037
197,6883,True,11037
197,7273,True,11037
197,7274,True,11037
197,21041,True,11037
197,23549,True,11037
197,23550,True,11037
197,24027,True,11037
197,34127,True,11037
197,34132,True,11037
197,34133,True,11037
197,34222,True,11037
197,34223,True,11037
197,35767,True,11037
197,44262,True,11037
197,45947,True,11037
197,51618,True,11037
197,52623,True,11037
197,64250,True,11037
197,66218,True,11037
197,72666,True,11037
197,72667,True,11037
198,259,True,130141
198,260,True,130141
198,265,True,130141
198,278,True,130141
198,520,True,130141
198,527,True,130141
198,612,True,130141
198,995,True,130141
198,1720,True,130141
198,3424,True,130141
198,3425,True,130141
198,3887,True,130141
198,11473,True,130141
198,11474,True,130141
198,11475,True,130141
198,29720,True,130141
198,29850,True,130141
198,29851,True,130141
198,29852,True,130141
198,29853,True,130141
198,29854,True,130141
198,29855,True,130141
198,29856,True,130141
198,29857,True,130141
198,29858,True,130141
198,29859,True,130141
198,29860,True,130141
198,34218,True,130141
198,45888,True,130141
198,48084,True,130141
198,49517,True,130141
199,36986,True,146765
199,36995,True,146765
199,44433,True,146765
200,43867,True,146668
200,43868,True,146668
200,43869,True,146668
200,43870,True,146668
200,43871,True,146668
201,36986,True,146765
201,36995,True,146765
201,44433,True,146765
202,547,True,225428
202,548,True,225428
202,717,True,225428
202,980,True,225428
202,1915,True,225428
202,1923,True,225428
202,2756,True,225428
202,5133,True,225428
202,6337,True,225428
202,12581,True,225428
202,17654,True,225428
202,31606,True,225428
202,31607,True,225428
202,66373,True,225428
202,66374,True,225428
202,67191,True,225428
203,8342,True,96997
203,8343,True,96997
203,8344,True,96997
203,15779,True,96997
203,15780,True,96997
203,15781,True,96997
203,15782,True,96997
203,15783,True,96997
203,15784,True,96997
203,30843,True,96997
203,30844,True,96997
203,30845,True,96997
203,30846,True,96997
203,58176,True,96997
203,58178,True,96997
204,4847,True,79057
204,4848,True,79057
204,58685,True,79057
204,58686,True,79057
204,64635,True,79057
204,64636,True,79057
205,1811,True,50059
206,10391,True,167371
206,11176,True,167371
206,20094,True,167371
206,20562,True,167371
206,22742,True,167371
207,1325,True,45543
207,1326,True,45543
207,3181,True,45543
207,3413,True,45543
207,3414,True,45543
207,3437,True,45543
207,3438,True,45543
207,3478,True,45543
207,3909,True,45543
207,3910,True,45543
207,11480,True,45543
207,11481,True,45543
207,11482,True,45543
208,3178,True,45764
208,3179,True,45764
208,3180,True,45764
208,3651,True,45764
208,3652,True,45764
208,11452,True,45764
208,11726,True,45764
208,16304,True,45764
208,68006,True,45764
209,13335,True,231568
209,13346,True,231568
209,73177,True,231568
209,73192,True,231568
210,1845,True,232386
210,1846,True,232386
210,1847,True,232386
210,17821,True,232386
210,17822,True,232386
210,20807,True,232386
210,22190,True,232386
210,28032,True,232386
210,54111,True,232386
210,54112,True,232386
210,54113,True,232386
210,54114,True,232386
210,54115,True,232386
210,54116,True,232386
210,71787,True,232386
210,74363,True,232386
211,1814,True,138940
211,1815,True,138940
211,3374,True,138940
211,3375,True,138940
211,6441,True,138940
211,23644,True,138940
211,23645,True,138940
211,41489,True,138940
211,49552,True,138940
212,2467,True,50741
212,2468,True,50741
212,2469,True,50741
212,3221,True,50741
212,8450,True,50741
212,8451,True,50741
212,8452,True,50741
212,8453,True,50741
212,9721,True,50741
212,26083,True,50741
212,40308,True,50741
212,69381,True,50741
212,69382,True,50741
212,71072,True,50741
213,409,True,485
213,22822,True,485
214,3523,True,43370
214,3524,True,43370
214,3798,True,43370
214,4740,True,43370
214,4741,True,43370
214,4742,True,43370
214,42772,True,43370
214,42775,True,43370
214,69851,True,43370
215,39058,True,123749
215,39060,True,123749
215,39062,True,123749
216,3978,True,74225
216,8321,True,74225
216,23611,True,74225
216,30662,True,74225
216,39625,True,74225
216,48553,True,74225
216,61393,True,74225
216,61394,True,74225
216,65129,True,74225
217,2981,True,58408
217,2982,True,58408
217,2983,True,58408
217,6551,True,58408
217,21891,True,58408
217,25041,True,58408
218,913,True,39411
218,3148,True,39411
218,7327,True,39411
218,45526,True,39411
218,48531,True,39411
218,58681,True,39411
218,58682,True,39411
218,64301,True,39411
218,64302,True,39411
219,9300,True,37133
219,13314,True,37133
219,26327,True,37133
219,26329,True,37133
219,26331,True,37133
219,39834,True,37133
219,39838,True,37133
219,47427,True,37133
219,47429,True,37133
219,47431,True,37133
219,47433,True,37133
219,48519,True,37133
219,48521,True,37133
219,48764,True,37133
219,50926,True,37133
219,52234,True,37133
219,54076,True,37133
219,55670,True,37133
219,57724,True,37133
219,57726,True,37133
219,58271,True,37133
219,59374,True,37133
219,59840,True,37133
219,61006,True,37133
219,64758,True,37133
219,65086,True,37133
219,65504,True,37133
219,68293,True,37133
219,68295,True,37133
219,69234,True,37133
219,73308,True,37133
220,3838,True,68942
220,3839,True,68942
220,3840,True,68942
220,58633,True,68942
220,58634,True,68942
220,58635,True,68942
221,1510,True,22993
221,1511,True,22993
221,1512,True,22993
222,7040,True,52329
222,11664,True,52329
222,21341,True,52329
222,21357,True,52329
222,21389,True,52329
222,21405,True,52329
223,352,True,130273
223,361,True,130273
223,4601,True,130273
223,4845,True,130273
223,16251,True,130273
223,16252,True,130273
223,20695,True,130273
223,20702,True,130273
223,20987,True,130273
223,20988,True,130273
223,21137,True,130273
223,26215,True,130273
223,27935,True,130273
223,35389,True,130273
223,35390,True,130273
223,35391,True,130273
223,36610,True,130273
223,39152,True,130273
223,41474,True,130273
223,41488,True,130273
223,52018,True,130273
223,52020,True,130273
223,55903,True,130273
223,57696,True,130273
223,62865,True,130273
223,64687,True,130273
224,869,True,18635
224,870,True,18635
224,930,True,18635
225,259,True,130125
225,260,True,130125
225,265,True,130125
225,278,True,130125
225,520,True,130125
225,527,True,130125
225,612,True,130125
225,995,True,130125
225,1720,True,130125
225,3424,True,130125
225,3425,True,130125
225,3887,True,130125
225,11473,True,130125
225,11474,True,130125
225,11475,True,130125
225,29720,True,130125
225,29850,True,130125
225,29851,True,130125
225,29852,True,130125
225,29853,True,130125
225,29854,True,130125
225,29855,True,130125
225,29856,True,130125
225,29857,True,130125
225,29858,True,130125
225,29859,True,130125
225,29860,True,130125
225,34218,True,130125
225,45888,True,130125
225,48084,True,130125
225,49517,True,130125
226,21,True,3891
226,90,True,3891
226,156,True,3891
226,484,True,3891
226,712,True,3891
226,872,True,3891
226,985,True,3891
226,2448,True,3891
226,21821,True,3891
226,63076,True,3891
226,64380,True,3891
227,50355,True,204331
228,225,True,5460
228,1052,True,5460
228,1688,True,5460
228,22453,True,5460
228,64307,True,5460
229,1548,True,40339
229,1569,True,40339
229,2198,True,40339
229,2219,True,40339
229,2240,True,40339
229,10734,True,40339
229,10759,True,40339
229,10784,True,40339
229,10809,True,40339
229,10843,True,40339
229,10870,True,40339
229,10891,True,40339
229,10918,True,40339
229,10939,True,40339
229,10966,True,40339
229,10987,True,40339
229,13285,True,40339
229,13637,True,40339
229,14817,True,40339
229,14842,True,40339
229,14867,True,40339
229,14892,True,40339
229,14912,True,40339
229,14932,True,40339
229,14957,True,40339
229,14982,True,40339
229,17465,True,40339
229,17493,True,40339
229,18576,True,40339
229,28541,True,40339
229,32590,True,40339
229,38409,True,40339
229,38457,True,40339
229,38484,True,40339
229,44211,True,40339
229,44548,True,40339
229,44568,True,40339
229,44593,True,40339
229,44618,True,40339
229,45322,True,40339
229,45640,True,40339
229,45667,True,40339
229,45694,True,40339
229,45721,True,40339
229,45748,True,40339
229,45776,True,40339
229,45804,True,40339
229,46033,True,40339
229,46054,True,40339
229,59337,True,40339
229,63156,True,40339
230,2599,True,54860
230,20553,True,54860
231,1548,True,97217
231,1569,True,97217
231,2198,True,97217
231,2219,True,97217
231,2240,True,97217
231,10734,True,97217
231,10759,True,97217
231,10784,True,97217
231,10809,True,97217
231,10843,True,97217
231,10870,True,97217
231,10891,True,97217
231,10918,True,97217
231,10939,True,97217
231,10966,True,97217
231,10987,True,97217
231,13285,True,97217
231,13637,True,97217
231,14817,True,97217
231,14842,True,97217
231,14867,True,97217
231,14892,True,97217
231,14912,True,97217
231,14932,True,97217
231,14957,True,97217
231,14982,True,97217
231,17465,True,97217
231,17493,True,97217
231,18576,True,97217
231,28541,True,97217
231,32590,True,97217
231,38409,True,97217
231,38457,True,97217
231,38484,True,97217
231,44211,True,97217
231,44548,True,97217
231,44568,True,97217
231,44593,True,97217
231,44618,True,97217
231,45322,True,97217
231,45640,True,97217
231,45667,True,97217
231,45694,True,97217
231,45721,True,97217
231,45748,True,97217
231,45776,True,97217
231,45804,True,97217
231,46033,True,97217
231,46054,True,97217
231,59337,True,97217
231,63156,True,97217
232,284,True,
232,438,True,
232,665,True,
232,989,True,
232,11103,True,
232,11104,True,
232,13781,True,
232,16496,True,
232,22475,True,
232,23554,True,
232,24094,True,
232,24447,True,
232,24967,True,
232,28024,True,
232,29058,True,
232,30210,True,
232,30842,True,
232,32636,True,
232,32932,True,
232,32933,True,
232,34795,True,
232,34796,True,
232,35336,True,
232,35372,True,
232,36813,True,
232,37655,True,
232,38142,True,
232,39778,True,
232,40569,True,
232,43453,True,
232,47796,True,
232,48568,True,
232,48569,True,
232,48602,True,
232,49563,True,
232,49565,True,
232,51843,True,
232,54887,True,
232,55122,True,
232,55307,True,
232,55308,True,
232,62558,True,
232,62559,True,
232,64291,True,
232,65599,True,
232,65684,True,
233,854,True,30384
233,855,True,30384
233,3718,True,30384
233,4623,True,30384
233,4625,True,30384
233,15129,True,30384
233,15130,True,30384
234,12942,True,151203
235,3720,True,68241
235,3721,True,68241
235,9075,True,68241
236,24,True,80861
236,25,True,80861
236,240,True,80861
236,3826,True,80861
236,5144,True,80861
236,8714,True,80861
237,3695,True,87912
237,10042,True,87912
237,15848,True,87912
240,8734,True,106615
240,16298,True,106615
240,16299,True,106615
240,33230,True,106615
240,43565,True,106615
240,44389,True,106615
240,44391,True,106615
240,51175,True,106615
241,4614,True,26387
241,6391,True,26387
242,11840,True,92185
242,11841,True,92185
242,11842,True,92185
242,65424,True,92185
242,68273,True,92185
243,1835,True,40452
243,1872,True,40452
243,18070,True,40452
243,18071,True,40452
243,18072,True,40452
243,18073,True,40452
243,71517,True,40452
244,605,True,59072
244,703,True,59072
244,1313,True,59072
244,1883,True,59072
244,3116,True,59072
244,3874,True,59072
244,5915,True,59072
244,13567,True,59072
244,22818,True,59072
244,32783,True,59072
244,43219,True,59072
244,43559,True,59072
244,50650,True,59072
244,50651,True,59072
244,63216,True,59072
244,73956,True,59072
246,3845,True,195995
246,28710,True,195995
247,2919,True,94862
247,2920,True,94862
247,4506,True,94862
247,9252,True,94862
247,15481,True,94862
247,15483,True,94862
248,2149,True,51071
248,2151,True,51071
248,2153,True,51071
248,5994,True,51071
248,16545,True,51071
248,18872,True,51071
248,19153,True,51071
248,32037,True,51071
248,67054,True,51071
248,67058,True,51071
249,553,True,26417
249,2178,True,26417
249,2369,True,26417
249,2386,True,26417
249,3636,True,26417
249,6065,True,26417
249,25860,True,26417
249,42703,True,26417
249,46734,True,26417
249,54579,True,26417
249,69955,True,26417
249,71105,True,26417
250,2362,True,90573
250,6432,True,90573
250,6433,True,90573
250,9274,True,90573
250,30590,True,90573
250,30591,True,90573
251,147,True,2860
251,154,True,2860
251,161,True,2860
251,367,True,2860
251,369,True,2860
251,493,True,2860
251,496,True,2860
251,1294,True,2860
251,3368,True,2860
251,3370,True,2860
251,5158,True,2860
251,10560,True,2860
251,38073,True,2860
252,1473,True,66486
252,1474,True,66486
252,5734,True,66486
252,6631,True,66486
252,6632,True,66486
252,6633,True,66486
252,6634,True,66486
252,10441,True,66486
252,39313,True,66486
252,58671,True,66486
253,39058,True,123730
253,39060,True,123730
253,39062,True,123730
254,708,True,50466
254,991,True,50466
254,3644,True,50466
254,3646,True,50466
254,4200,True,50466
254,4201,True,50466
254,4202,True,50466
254,6607,True,50466
254,45481,True,50466
254,45482,True,50466
254,46669,True,50466
255,30,True,105333
255,21073,True,105333
255,24568,True,105333
255,25472,True,105333
255,25531,True,105333
255,26535,True,105333
256,28706,True,211524
256,55612,True,211524
257,4847,True,79057
257,4848,True,79057
257,58685,True,79057
257,58686,True,79057
257,64635,True,79057
257,64636,True,79057
258,3431,True,206458
258,25009,True,206458
259,623,True,218928
259,6499,True,218928
259,24462,True,218928
259,62861,True,218928
259,63284,True,218928
260,366,True,26905
260,371,True,26905
260,541,True,26905
260,582,True,26905
260,583,True,26905
260,1039,True,26905
260,1220,True,26905
260,3831,True,26905
260,5820,True,26905
260,5822,True,26905
260,5824,True,26905
260,5847,True,26905
260,5849,True,26905
260,6527,True,26905
260,12482,True,26905
260,12483,True,26905
260,12932,True,26905
260,28703,True,26905
260,44171,True,26905
260,51178,True,26905
260,54857,True,26905
260,71198,True,26905
260,72313,True,26905
261,4811,True,75817
261,4812,True,75817
261,15719,True,75817
261,31841,True,75817
261,68850,True,75817
262,481,True,43508
262,2360,True,43508
262,2361,True,43508
262,2578,True,43508
262,26016,True,43508
262,43663,True,43508
262,52443,True,43508
263,3427,True,201049
263,3428,True,201049
263,3429,True,201049
263,4787,True,201049
264,7963,True,214604
264,23125,True,214604
264,23126,True,214604
264,23127,True,214604
264,23128,True,214604
264,23129,True,214604
264,23130,True,214604
264,23132,True,214604
264,29257,True,214604
264,38231,True,214604
264,39020,True,214604
264,40910,True,214604
264,48285,True,214604
264,50357,True,214604
264,55178,True,214604
264,59440,True,214604
264,59585,True,214604
264,62719,True,214604
264,62720,True,214604
264,62721,True,214604
265,1317,True,67903
265,2498,True,67903
265,2611,True,67903
265,2612,True,67903
265,2613,True,67903
265,2640,True,67903
265,2734,True,67903
265,4835,True,67903
265,5750,True,67903
265,8335,True,67903
265,15146,True,67903
265,15147,True,67903
265,15927,True,67903
265,16303,True,67903
265,20544,True,67903
265,20573,True,67903
265,23590,True,67903
265,24390,True,67903
265,28396,True,67903
265,29836,True,67903
265,30490,True,67903
265,35924,True,67903
265,36780,True,67903
265,54370,True,67903
265,73936,True,67903
266,11477,True,89036
266,11478,True,89036
266,11479,True,89036
266,19570,True,89036
266,51595,True,89036
266,61587,True,89036
267,2467,True,50776
267,2468,True,50776
267,2469,True,50776
267,3221,True,50776
267,8450,True,50776
267,8451,True,50776
267,8452,True,50776
267,8453,True,50776
267,9721,True,50776
267,26083,True,50776
267,40308,True,50776
267,69381,True,50776
267,69382,True,50776
267,71072,True,50776
268,3127,True,59161
268,10020,True,59161
268,10022,True,59161
269,1498,True,
269,2566,True,
269,3482,True,
269,6340,True,
270,14564,True,43575
270,14565,True,43575
270,14566,True,43575
270,14567,True,43575
270,14568,True,43575
270,29476,True,43575
270,36384,True,43575
270,49009,True,43575
270,49010,True,43575
270,74343,True,43575
271,25887,True,127329
271,28331,True,127329
271,28332,True,127329
271,34128,True,127329
272,4847,True,79057
272,4848,True,79057
272,58685,True,79057
272,58686,True,79057
272,64635,True,79057
272,64636,True,79057
273,262,True,6343
274,3720,True,86274
274,3721,True,86274
274,9075,True,86274
275,12457,True,85448
275,18141,True,85448
276,1417,True,220469
276,1513,True,220469
276,42447,True,220469
277,1317,True,19720
277,2498,True,19720
277,2611,True,19720
277,2612,True,19720
277,2613,True,19720
277,2640,True,19720
277,2734,True,19720
277,4835,True,19720
277,5750,True,19720
277,8335,True,19720
277,15146,True,19720
277,15147,True,19720
277,15927,True,19720
277,16303,True,19720
277,20544,True,19720
277,20573,True,19720
277,23590,True,19720
277,24390,True,19720
277,28396,True,19720
277,29836,True,19720
277,30490,True,19720
277,35924,True,19720
277,36780,True,19720
277,54370,True,19720
277,73936,True,19720
278,12451,True,90824
279,11338,True,88692
279,18144,True,88692
279,54628,True,88692
279,54642,True,88692
279,63080,True,88692
280,1192,True,218634
280,1622,True,218634
